kodeKELURAHAN,kodeKECAMATAN,namaKELURAHAN,aktifYN
9403082008,9403082,PURNAWA JATI,TRUE
9403082009,9403082,BUNDRU,TRUE
9403140001,9403140,KWANSU,TRUE
9403140002,9403140,NAMBON,TRUE
9403140003,9403140,NAMEI,TRUE
9403140004,9403140,MAMDA,TRUE
9403140005,9403140,MANDAYAWAN,TRUE
9403140006,9403140,SAMA,TRUE
9403140007,9403140,SOAIB,TRUE
9403140008,9403140,SABEAB KECIL,TRUE
9403140009,9403140,SEKORI,TRUE
9403140010,9403140,SKOAIM,TRUE
9403140011,9403140,AIB,TRUE
9403140012,9403140,BENGGUIN PROGO,TRUE
9403150002,9403150,NEMBUGRESI,TRUE
9403150003,9403150,IBUB,TRUE
9403150004,9403150,HATIB,TRUE
9403150005,9403150,BRING,TRUE
9403150006,9403150,PUPEHABU,TRUE
9403150007,9403150,DAMOI KATI,TRUE
9403150008,9403150,DEMETIM,TRUE
9403150009,9403150,YANBRA,TRUE
9403150010,9403150,BRASO,TRUE
9403150012,9403150,HYANSIP,TRUE
9403150013,9403150,JAGRANG,TRUE
9403150015,9403150,SWENTAB,TRUE
9403151001,9403151,KLAISU,TRUE
9403151002,9403151,BANGAI,TRUE
9403151003,9403151,IWON,TRUE
9403151004,9403151,OMON,TRUE
9403160001,9403160,YENGGU,TRUE
9403160002,9403160,OYENGSI,TRUE
9403160003,9403160,SINGGRIWAY,TRUE
9403160004,9403160,TABRI,TRUE
9403160005,9403160,GEMEBS,TRUE
9403160006,9403160,SINGGRI,TRUE
9403160007,9403160,MEYU,TRUE
9403160008,9403160,BENYOM,TRUE
9403160009,9403160,KUIPONS,TRUE
9403160011,9403160,IMSAR,TRUE
9403160018,9403160,KAITEMUNG,TRUE
9403160019,9403160,KUWASE,TRUE
9403160020,9403160,POBAIM,TRUE
9403160021,9403160,YENGGU BARU,TRUE
9403161001,9403161,SANGGAI,TRUE
9403161002,9403161,SARMAI ATAS,TRUE
9403161003,9403161,SARMAI BAWAH,TRUE
9403161004,9403161,YAKASIB,TRUE
9403161005,9403161,BESUM,TRUE
9403161006,9403161,KARYA BUMI,TRUE
9403161007,9403161,IMESTUM,TRUE
9403161008,9403161,SUMBE,TRUE
9403161009,9403161,HANGGAI HAMONG,TRUE
9403170001,9403170,BENYOM JAYA I,TRUE
9403170002,9403170,BENYOM JAYA II,TRUE
9403170003,9403170,NEMBUKRANG,TRUE
9403170004,9403170,NIMBOKRANG SARI,TRUE
9403170005,9403170,BERAB,TRUE
9403170006,9403170,WAHAB,TRUE
9403170007,9403170,HAMONGKRANG,TRUE
9403170008,9403170,BUNYOM,TRUE
9403170009,9403170,RHEPANG MUAIB,TRUE
9403180001,9403180,GURIYAD,TRUE
9403180002,9403180,SENTOSA,TRUE
9403180003,9403180,BENEIK,TRUE
9403180004,9403180,GARUSA,TRUE
9403180005,9403180,SAWESUMA,TRUE
9403180006,9403180,NANDALZI,TRUE
9403200001,9403200,KAMDERA,TRUE
9403200002,9403200,MUAIF,TRUE
9403200003,9403200,AMBORA,TRUE
9403200004,9403200,YAUGAPSA,TRUE
9403200005,9403200,DEMTA KOTA,TRUE
9403200006,9403200,YAKORE,TRUE
9403200007,9403200,MURIS KECIL,TRUE
9403201001,9403201,MARUWAY,TRUE
9403201002,9403201,MEUKISI,TRUE
9403201003,9403201,ENDOKISI,TRUE
9403201004,9403201,SNAMAI,TRUE
9403201005,9403201,BUSERYO,TRUE
9403210001,9403210,KENDATE,TRUE
9403210002,9403210,ENTIYEBO,TRUE
9403210003,9403210,WAIYA,TRUE
9403210004,9403210,TABLASUPA,TRUE
9403210005,9403210,YEPASE,TRUE
9403210006,9403210,WAMBENA,TRUE
9403210007,9403210,YEWENA,TRUE
9403210008,9403210,DOROMENA,TRUE
9403211001,9403211,YONGSU SAPARI,TRUE
9403211002,9403211,YONGSU DOSOYO,TRUE
9403211003,9403211,ORMUWARI,TRUE
9403211004,9403211,NECHEIBE (NEHIBA / NACHA TAWA),TRUE
9403220007,9403220,SABRON SARI,TRUE
9403220008,9403220,SABRON YORU,TRUE
9403220009,9403220,DOSAI,TRUE
9403220010,9403220,WAIBRON,TRUE
9403220011,9403220,MARIBU,TRUE
9403221001,9403221,DONDAI,TRUE
9403221002,9403221,KWADEWARE,TRUE
9403221003,9403221,YAKONDE,TRUE
9403221004,9403221,SOSIRI,TRUE
9403221005,9403221,DOYO LAMA,TRUE
9403221006,9403221,DOYO BARU,TRUE
9403221007,9403221,BAMBAR,TRUE
9403230006,9403230,HOBONG,TRUE
9403230007,9403230,IFALE / AJAU,TRUE
9403230008,9403230,YOBOY / KEHUSA / KEHIRAN,TRUE
9403230009,9403230,DOBONSOLO,TRUE
9403230010,9403230,YOBEH,TRUE
9403230011,9403230,IFAR BESAR,TRUE
9403230012,9403230,SENTANI KOTA,TRUE
9403230013,9403230,SEREH,TRUE
9403230014,9403230,HINEKOMBE,TRUE
9403230015,9403230,YAHIM,TRUE
9403231001,9403231,BABRONGKO,TRUE
9403231002,9403231,SIMPORO,TRUE
9403231003,9403231,KHAMEYAKA,TRUE
9403231004,9403231,ATABAR,TRUE
9403231005,9403231,EBUNGFA,TRUE
9403240001,9403240,PUAI,TRUE
9403240002,9403240,ITAKIWA,TRUE
9403240003,9403240,ASEI BESAR,TRUE
9403240004,9403240,ASEI KECIL,TRUE
9403240005,9403240,NOLOKLA,TRUE
9403240006,9403240,NENDALI,TRUE
9403240007,9403240,YOKIWA,TRUE
9404050014,9404050,MARGA JAYA,TRUE
9404050015,9404050,ARGO MULYO,TRUE
9404050016,9404050,TOPO JAYA,TRUE
9404050017,9404050,GAMEI JAYA,TRUE
9404050018,9404050,URUMUSU,TRUE
9404050019,9404050,TOPO,TRUE
9404050020,9404050,GAMEI BIRU,TRUE
9404051001,9404051,LOKODIMI,TRUE
9404051002,9404051,YEGEUGI,TRUE
9404051003,9404051,OGIYAI / WAISAI,TRUE
9404051004,9404051,KUNUPI / OBAIPOTO,TRUE
9404052001,9404052,JAINOA,TRUE
9404052002,9404052,JIGIKEBO,TRUE
9404052003,9404052,DIKIYA,TRUE
9404052004,9404052,TAGAUTO,TRUE
9404052005,9404052,EPOUWA,TRUE
9404060001,9404060,WAMI JAYA,TRUE
9404060002,9404060,SIMA,TRUE
9404060003,9404060,AKUDIOMI,TRUE
9404060004,9404060,YAUR,TRUE
9404061001,9404061,NAPAN YAUR,TRUE
9404061002,9404061,BAWEI,TRUE
9404061003,9404061,YERETUAR,TRUE
9404061004,9404061,GONI,TRUE
9404070002,9404070,WIRASKA,TRUE
9404070003,9404070,WANGGAR MAKMUR,TRUE
9404070004,9404070,BUMI MULIA,TRUE
9404070010,9404070,KARADIRI,TRUE
9404070011,9404070,WANGGAR SARI,TRUE
9404071001,9404071,BUMI RAYA,TRUE
9404071002,9404071,WADIO,TRUE
9404071003,9404071,GERBANG SADU,TRUE
9404071004,9404071,KALI SEMEN,TRUE
9404071005,9404071,WAROKI,TRUE
9404080001,9404080,BUMI WONOREJO,TRUE
9404080002,9404080,KALIBOBO,TRUE
9404080003,9404080,MORGO,TRUE
9404080004,9404080,OYEHE,TRUE
9404080005,9404080,KARANG MULIA,TRUE
9404080006,9404080,KARANG TUMARITIS,TRUE
9404080007,9404080,GIRIMULYO,TRUE
9404080008,9404080,KALI HARAPAN,TRUE
9404080009,9404080,KALI SUSU,TRUE
9404080010,9404080,NABARUA,TRUE
9404080011,9404080,SIRIWINI,TRUE
9404080013,9404080,SANOBA,TRUE
9404080014,9404080,SANOBA ATAS,TRUE
9404081001,9404081,WAHARIA,TRUE
9404081002,9404081,KIMI,TRUE
9404081003,9404081,SAMABUSA,TRUE
9404081004,9404081,LANI,TRUE
9404081005,9404081,AIR MANDIDI,TRUE
9404090009,9404090,MASIPAWA,TRUE
9404090010,9404090,NAPAN,TRUE
9404090011,9404090,WEINAMI,TRUE
9404090012,9404090,MOSAN,TRUE
9404091001,9404091,MANUNGGAL JAYA,TRUE
9404091002,9404091,MAIDEI,TRUE
9404091003,9404091,LEGARI JAYA,TRUE
9404091004,9404091,BIHA,TRUE
9404091005,9404091,NIFASI,TRUE
9404091006,9404091,MAKIMI,TRUE
9404092001,9404092,TOTOBERI,TRUE
9404092002,9404092,SAMANUI,TRUE
9404092003,9404092,KEUW,TRUE
9404092004,9404092,TAUMI,TRUE
9404092005,9404092,KAMARISANOI,TRUE
9404093001,9404093,ARUI,TRUE
9404093002,9404093,MOOR,TRUE
9404093003,9404093,KAMA,TRUE
9404093004,9404093,MAMBOR,TRUE
9404093005,9404093,HARITI,TRUE
9404100001,9404100,EPOMANI,TRUE
9404100002,9404100,UGIDA,TRUE
9404100003,9404100,TIBAI,TRUE
9404100004,9404100,SIRIWO/ UNIPO,TRUE
9404100005,9404100,AIBORE,TRUE
9404100006,9404100,MABOU,TRUE
9404110001,9404110,PARAUTO,TRUE
9404110002,9404110,BOMOPAI,TRUE
9404110003,9404110,ORORODO,TRUE
9404110004,9404110,YARO MAKMUR,TRUE
9404110005,9404110,JAYA MUKTI,TRUE
9404110006,9404110,WANGGAR PANTAI,TRUE
9404110007,9404110,EPOUGI,TRUE
9408040009,9408040,W A B O,TRUE
9408040010,9408040,KOROMBOBI,TRUE
9408040011,9408040,WONSYUPI,TRUE
9408040012,9408040,WABOMPI,TRUE
9408040013,9408040,NUNSEMBAI,TRUE
9408040014,9408040,MERERUNI,TRUE
9408040015,9408040,DAWAI,TRUE
9408040016,9408040,AWUNAWAI,TRUE
9408040017,9408040,NUNSYIARI,TRUE
9408040018,9408040,SERE SERE,TRUE
9408040019,9408040,DUAI,TRUE
9408041003,9408041,YOBI,TRUE
9408041004,9408041,SOROMASEN,TRUE
9408041005,9408041,SAMBRAWAI,TRUE
9408041006,9408041,TINDARET,TRUE
9408041007,9408041,KIRIYOU,TRUE
9408041008,9408041,ROSWARI / ARTANENG,TRUE
9408041009,9408041,DOREIMANONA,TRUE
9408042001,9408042,WABUAYAR,TRUE
9408042002,9408042,AMPIMOI,TRUE
9408042003,9408042,KAROAIPI,TRUE
9408042004,9408042,RANDAWAYA,TRUE
9408042005,9408042,AYARI,TRUE
9408042006,9408042,WARIRONI,TRUE
9408042007,9408042,WAITA,TRUE
9408042008,9408042,TAREI,TRUE
9408042009,9408042,BARERAIPI,TRUE
9408042010,9408042,SIROMI,TRUE
9408042011,9408042,ARARENI,TRUE
9408043001,9408043,BARAWAI,TRUE
9408043007,9408043,WAINDU,TRUE
9408043008,9408043,SAWENUI,TRUE
9408043009,9408043,KOROROMPUI,TRUE
9408043010,9408043,W O D A,TRUE
9408043011,9408043,AISAU,TRUE
9408044002,9408044,KAIPURI,TRUE
9408044003,9408044,DOREIAMINI,TRUE
9408044004,9408044,ANDESARIA,TRUE
9408044005,9408044,KURUDU,TRUE
9408044006,9408044,KIRIMBRI,TRUE
9408050008,9408050,WADAPI,TRUE
9408050009,9408050,WAWUTI,TRUE
9408050010,9408050,KAINUI I,TRUE
9408050011,9408050,KAINUI II,TRUE
9408050012,9408050,RANSARNONI,TRUE
9408050013,9408050,AITIRI,TRUE
9408050014,9408050,MENAWI,TRUE
9408050015,9408050,ROIPI,TRUE
9408050024,9408050,WANAMPOMPI,TRUE
9408050025,9408050,ROIPI II,TRUE
9408051001,9408051,UMANI,TRUE
9408051002,9408051,SAWERU,TRUE
9408051003,9408051,RONDEPI,TRUE
9408051004,9408051,AMBAI,TRUE
9408051005,9408051,WAMORI,TRUE
9408051006,9408051,KAWIPI,TRUE
9408051007,9408051,ADIWIPI,TRUE
9408051008,9408051,BAISORE,TRUE
9408051009,9408051,AMBAI II,TRUE
9408051010,9408051,MAMBAWI,TRUE
9408051015,9408051,IMBORIAWA,TRUE
9408051016,9408051,BAIREI,TRUE
9408052001,9408052,BORAI,TRUE
9408052002,9408052,KABUAENA,TRUE
9408052003,9408052,YAPANANI,TRUE
9408052004,9408052,KONTIUNAI,TRUE
9408052005,9408052,WANIWON,TRUE
9408052006,9408052,RAMBAI,TRUE
9408052007,9408052,SANAYOKA,TRUE
9408060010,9408060,BANAWA,TRUE
9408060011,9408060,SERUI LAUT,TRUE
9408060012,9408060,PASIR PUTIH,TRUE
9408060013,9408060,PASIR HITAM,TRUE
9408060014,9408060,TARAU,TRUE
9408060015,9408060,SERUI KOTA,TRUE
9408060016,9408060,SERUI JAYA,TRUE
9408060017,9408060,TURU,TRUE
9408060026,9408060,BARAWAIKAP,TRUE
9408060027,9408060,NUNDAWIPI,TRUE
9408060028,9408060,BAWAI,TRUE
9408060029,9408060,MANAINI,TRUE
9408060030,9408060,IMANDOA,TRUE
9408061001,9408061,KANAWA,TRUE
9408061002,9408061,MARIAROTU,TRUE
9408061003,9408061,KAMANAP,TRUE
9408061004,9408061,PANDUAMI,TRUE
9408061005,9408061,ARIEPI,TRUE
9408061006,9408061,TATUI,TRUE
9408061007,9408061,AROMAREA,TRUE
9408061008,9408061,SERAWANDORI,TRUE
9408061009,9408061,AMBAIDIRU,TRUE
9408061010,9408061,MAMBO,TRUE
9408061011,9408061,ARIEPI II,TRUE
9408061013,9408061,MANAININ,TRUE
9408062001,9408062,MARIADEI,TRUE
9408062002,9408062,WARARI,TRUE
9408062003,9408062,ANATAUREI,TRUE
9408062004,9408062,MANTEMBU,TRUE
9408062005,9408062,FAMBOAMAN,TRUE
9408062006,9408062,YAPAN,TRUE
9408062007,9408062,KETUAPI,TRUE
9408062008,9408062,KANDOWARIRA,TRUE
9408070007,9408070,WEBI,TRUE
9408070008,9408070,WARABORI,TRUE
9408070009,9408070,WIMONI,TRUE
9408070010,9408070,ANSUS,TRUE
9408070011,9408070,NATABUI,TRUE
9408070012,9408070,PAPUMA,TRUE
9408070013,9408070,KAIRAWI,TRUE
9408070014,9408070,SASAWA,TRUE
9408070015,9408070,YENUSI MARAU,TRUE
9408070016,9408070,MARAU,TRUE
9408070017,9408070,INOWA,TRUE
9408070018,9408070,MANIRI,TRUE
9408070020,9408070,YARORI,TRUE
9408070021,9408070,TOWETA,TRUE
9408070022,9408070,MOIWANI,TRUE
9408071002,9408071,WOINAP,TRUE
9408071003,9408071,KANAKI,TRUE
9408071004,9408071,DUMANI,TRUE
9408071005,9408071,WOOI,TRUE
9408071006,9408071,AIBONDENI,TRUE
9408071007,9408071,KAREMONI,TRUE
9408071008,9408071,REMBAI,TRUE
9408071009,9408071,HAIHOREI,TRUE
9408071010,9408071,JAMARIA,TRUE
9408071011,9408071,AWADO,TRUE
9408072001,9408072,MIOSNUM,TRUE
9408080001,9408080,POOM I,TRUE
9408080002,9408080,POOM II,TRUE
9408080003,9408080,SEREWEN,TRUE
9408080004,9408080,RARISI,TRUE
9408080005,9408080,MAKIROAN,TRUE
9408080006,9408080,WORIOI,TRUE
9408080007,9408080,HUMBE AWAI,TRUE
9408080008,9408080,NURAWI,TRUE
9408081001,9408081,WAISANI,TRUE
9408081002,9408081,MUNGGUI,TRUE
9408081003,9408081,ASAI,TRUE
9408081004,9408081,WINDESI,TRUE
9408081005,9408081,SARUMAN,TRUE
9408081006,9408081,KAONDA,TRUE
9408081007,9408081,KARAWI,TRUE
9408081008,9408081,ROSBORI,TRUE
9408081009,9408081,ARYOBU,TRUE
9409010005,9409010,NAMBER,TRUE
9409010006,9409010,BARUKI,TRUE
9409010007,9409010,WARIDO,TRUE
9409010008,9409010,KAMERI,TRUE
9409010014,9409010,SUBANGUNGSI,TRUE
9409010015,9409010,SERBIN,TRUE
9409010016,9409010,KANSAI,TRUE
9409010017,9409010,PONDORI,TRUE
9409010019,9409010,RIMBA RAYA,TRUE
9409010020,9409010,SEMAYEN,TRUE
9409010021,9409010,MAMBONDO SAWAI,TRUE
9409010022,9409010,POMDORI SUP,TRUE
9409011001,9409011,WANSRA,TRUE
9409011002,9409011,MASYARA,TRUE
9409011003,9409011,PAKREKI,TRUE
9409011004,9409011,RAWAR,TRUE
9409011005,9409011,SUPMANDER,TRUE
9409011006,9409011,SARIBI,TRUE
9409011007,9409011,YENBEPON,TRUE
9409011008,9409011,YENBEBA,TRUE
9409011009,9409011,MANWOR INDAH,TRUE
9409020010,9409020,YENBURWO,TRUE
9409020011,9409020,KORNASOREN,TRUE
9409020014,9409020,RARSIBO,TRUE
9409020015,9409020,ASARYENDI,TRUE
9409020016,9409020,YENMANU,TRUE
9409020017,9409020,FYEPURI,TRUE
9409020018,9409020,INDAIBORI,TRUE
9409020019,9409020,BARKORI,TRUE
9409020020,9409020,ASAIBORI,TRUE
9409021001,9409021,MANDORI,TRUE
9409021002,9409021,BRUYADORI,TRUE
9409021003,9409021,DAFI,TRUE
9409021004,9409021,SANDAU,TRUE
9409021005,9409021,AMBERPAREM/AMPEREM,TRUE
9409021006,9409021,DUAI,TRUE
9409021007,9409021,MANDORI SUP,TRUE
9409021008,9409021,WARBUKOR,TRUE
9409021009,9409021,ARIMI JAYA,TRUE
9409021010,9409021,KAMUMI,TRUE
9409022001,9409022,BAWEI,TRUE
9409022002,9409022,MANGGARI,TRUE
9409022003,9409022,SAURIBRU,TRUE
9409022004,9409022,SYORIBO,TRUE
9409022005,9409022,ANDEI,TRUE
9409022006,9409022,SAURI,TRUE
9409022007,9409022,SERDORI,TRUE
9409022008,9409022,KORYAKAM,TRUE
9409022009,9409022,ANDEI SUP,TRUE
9409030001,9409030,AUKI,TRUE
9409030002,9409030,WUNDI,TRUE
9409030003,9409030,NUSI BABARUK,TRUE
9409030004,9409030,NUSI,TRUE
9409030005,9409030,PAI,TRUE
9409030014,9409030,SANDIDORI,TRUE
9409030015,9409030,SORINA,TRUE
9409030016,9409030,INBEYOMI,TRUE
9409030017,9409030,KANAI,TRUE
9409030018,9409030,SOKANI,TRUE
9409030019,9409030,PAIDORI,TRUE
9409031001,9409031,MEOS MANGGUANDI,TRUE
9409031002,9409031,SUPRAIMA,TRUE
9409031003,9409031,SAMBER PASI,TRUE
9409031004,9409031,PASI,TRUE
9409031005,9409031,KARABAI,TRUE
9409031006,9409031,MBROMSI,TRUE
9409031007,9409031,NYANSOREN,TRUE
9409031008,9409031,SARIBRA,TRUE
9409031009,9409031,PADAIDO,TRUE
9409031010,9409031,YERI,TRUE
9409031011,9409031,SASARI,TRUE
9409031012,9409031,YEN MANAINA,TRUE
9409031013,9409031,ANOBO,TRUE
9409040001,9409040,SAREIDI,TRUE
9409040002,9409040,OWI,TRUE
9409040003,9409040,RIM,TRUE
9409040004,9409040,YENUSI,TRUE
9409040005,9409040,ORWER,TRUE
9409040006,9409040,WONIKI,TRUE
9409040007,9409040,BINDUSI,TRUE
9409040008,9409040,KAJASI,TRUE
9409040009,9409040,KAJASBO,TRUE
9409040017,9409040,RIMBA JAYA,TRUE
9409040018,9409040,SOON,TRUE
9409040019,9409040,SUNDE,TRUE
9409040020,9409040,SEPSE,TRUE
9409040021,9409040,RUAR,TRUE
9409040022,9409040,MANDON,TRUE
9409040023,9409040,INSUMARIRES,TRUE
9409040024,9409040,SORYAR,TRUE
9409040025,9409040,YENDAKEM,TRUE
9409040026,9409040,WASORI,TRUE
9409040027,9409040,AFEFBO,TRUE
9409040028,9409040,YENBEROK,TRUE
9409040029,9409040,ADORBARI,TRUE
9409040030,9409040,BOSNIK SUP,TRUE
9409040031,9409040,INOFI,TRUE
9409040032,9409040,WADERBO,TRUE
9409040033,9409040,INMDI,TRUE
9409041001,9409041,OPIAREF,TRUE
9409041002,9409041,BAKRIBO,TRUE
9409041003,9409041,MARAO,TRUE
9409041004,9409041,SAWA,TRUE
9409041005,9409041,WADIBU,TRUE
9409041006,9409041,ANGGOPI,TRUE
9409041007,9409041,ANGGADUBER,TRUE
9409041008,9409041,ANIMI,TRUE
9409041009,9409041,KAKUR,TRUE
9409041010,9409041,TANJUNG BARARI,TRUE
9409041011,9409041,SAWADORI,TRUE
9409041012,9409041,SAURI,TRUE
9409041013,9409041,MAKMAKERBO,TRUE
9409041014,9409041,YENSAMA,TRUE
9409050001,9409050,INGGIRI,TRUE
9409050002,9409050,SORIDO,TRUE
9409050003,9409050,SARAMOM,TRUE
9409050004,9409050,WAUPNOR,TRUE
9409050005,9409050,BUROKUB,TRUE
9409050006,9409050,FANDOI,TRUE
9409050007,9409050,MANDALA,TRUE
9409050008,9409050,AMBROBEN,TRUE
9409050009,9409050,SWAPODIBO,TRUE
9409050010,9409050,MOKMER,TRUE
9409050011,9409050,PARAI,TRUE
9409050012,9409050,INSROM,TRUE
9409050013,9409050,SAMAU,TRUE
9409050014,9409050,MANSWAM,TRUE
9409050015,9409050,ANGGRAIDI,TRUE
9409050016,9409050,INGGUPI,TRUE
9409050017,9409050,BABRINBO,TRUE
9409050018,9409050,KARYENDI,TRUE
9409050019,9409050,KABABUR,TRUE
9409050020,9409050,SANUMI,TRUE
9409050021,9409050,MANGGANDISAPI,TRUE
9409060001,9409060,SAMOFA,TRUE
9409060002,9409060,SUMBERKER,TRUE
9409060003,9409060,MANDOUW,TRUE
9409060004,9409060,BRAMBAKEN,TRUE
9409060005,9409060,YAFDAS,TRUE
9409060006,9409060,MARYENDI,TRUE
9409060007,9409060,SAMBAWOFUAR,TRUE
9409060008,9409060,KARANG MULIA,TRUE
9409060009,9409060,ADAINASNOSEN,TRUE
9409060010,9409060,DAFUAR,TRUE
9409060011,9409060,ANJEREUW,TRUE
9409060012,9409060,WISATA BINSARI,TRUE
9409060013,9409060,KAMORFUAR,TRUE
9409060014,9409060,KINMOM,TRUE
9409070001,9409070,WAROI,TRUE
9409070002,9409070,SAMBER,TRUE
9409070003,9409070,SUNYAR,TRUE
9409070004,9409070,URFU,TRUE
9409070005,9409070,ADOKI,TRUE
9409070006,9409070,YENDIDORI,TRUE
9409070007,9409070,MOIBAKEN,TRUE
9409070008,9409070,WIRMAKER,TRUE
9409070009,9409070,SYABES,TRUE
9409070010,9409070,SAMBER SUP,TRUE
9409070011,9409070,KABIDON,TRUE
9409070012,9409070,RARMPIMBO,TRUE
9409070013,9409070,PADWA,TRUE
9409070014,9409070,SUNERI,TRUE
9409070015,9409070,BINYERI,TRUE
9409070016,9409070,AMYABENRAM,TRUE
9409070017,9409070,INPENDI,TRUE
9409070018,9409070,BIRUBI,TRUE
9409070019,9409070,PADWA PANTAI,TRUE
9409080001,9409080,KOBEOSER,TRUE
9409080002,9409080,SARWOM,TRUE
9409080003,9409080,MAMBESAK,TRUE
9409080004,9409080,ANDEI,TRUE
9409080005,9409080,SAUKOBYE,TRUE
9409080006,9409080,YOBDI,TRUE
9409080009,9409080,WAROMI,TRUE
9409080012,9409080,WARSANSAN,TRUE
9409080013,9409080,DERNAFI,TRUE
9409080014,9409080,NERMNU,TRUE
9409080015,9409080,ROSAYENDI,TRUE
9409080016,9409080,KOREM,TRUE
9409080017,9409080,MNUSWOR,TRUE
9409080018,9409080,WARBON,TRUE
9409080019,9409080,WARI,TRUE
9409080020,9409080,DOFYO WAFOR,TRUE
9409081001,9409081,MAKUKER,TRUE
9409081002,9409081,WOUNA,TRUE
9409081003,9409081,RODIFU,TRUE
9409081004,9409081,WARBINSI,TRUE
9409081005,9409081,WONABRAIDI,TRUE
9409081006,9409081,RUMBIN,TRUE
9409081007,9409081,WODU,TRUE
9409081008,9409081,SUP MBRUR,TRUE
9409081009,9409081,FAKNIKDI,TRUE
9409081010,9409081,ARMNU,TRUE
9409081011,9409081,DASDO,TRUE
9409081012,9409081,MAMORBO,TRUE
9409090004,9409090,MARUR,TRUE
9409090005,9409090,DIANO,TRUE
9409090006,9409090,SAWAY,TRUE
9409090007,9409090,AMAN,TRUE
9409090008,9409090,YERUBOY,TRUE
9409090009,9409090,AMMOY,TRUE
9409090010,9409090,INSWANBESI,TRUE
9409090011,9409090,KOYOMI,TRUE
9409090012,9409090,WASANI,TRUE
9409090017,9409090,KARUIBERIK,TRUE
9409090018,9409090,KOMBOY,TRUE
9409090020,9409090,INSWANBESI SUP,TRUE
9409090021,9409090,INYOBI,TRUE
9409090022,9409090,WARAWAF,TRUE
9409090023,9409090,WIR INSOS,TRUE
9409090024,9409090,BIAWER,TRUE
9409090025,9409090,WANIRI,TRUE
9409090026,9409090,IMBARI,TRUE
9409090027,9409090,MANBEORI,TRUE
9409090028,9409090,MAMFIAS,TRUE
9409091001,9409091,KARMON,TRUE
9409091002,9409091,SOR,TRUE
9409091003,9409091,YAWOSI/FANINDI,TRUE
9409091004,9409091,WASORI,TRUE
9409091005,9409091,BOSNABRAIDI,TRUE
9409091006,9409091,ASUR,TRUE
9409091007,9409091,INDAWI,TRUE
9409091008,9409091,MADIRAI,TRUE
9409092001,9409092,SANSUNDI,TRUE
9409092002,9409092,WOPES,TRUE
9409100001,9409100,WASYAI,TRUE
9409100002,9409100,ANDEI,TRUE
9409100003,9409100,KABABUR,TRUE
9409100004,9409100,WARBERIK,TRUE
9409100005,9409100,SOSMAY,TRUE
9409100006,9409100,YOMDORI,TRUE
9409100007,9409100,KANAAN,TRUE
9409100008,9409100,ASARYENDI,TRUE
9409100009,9409100,OPURI,TRUE
9409100010,9409100,SOPENDO,TRUE
9409100011,9409100,MAMORIBO,TRUE
9409100021,9409100,ASARKIR,TRUE
9409100022,9409100,DOUSI,TRUE
9409100023,9409100,MARISEN,TRUE
9409100024,9409100,SUMBINYA,TRUE
9409100025,9409100,INSIRI,TRUE
9409100026,9409100,KARNINDI,TRUE
9409100027,9409100,BANASRARES,TRUE
9409100028,9409100,DEDIFU,TRUE
9409100029,9409100,SOPENDO SUP KARKIR,TRUE
9409100030,9409100,RARSBARI,TRUE
9409101001,9409101,FARUSI,TRUE
9409101002,9409101,MANDENDERI,TRUE
9409101003,9409101,MARDORI,TRUE
9409101004,9409101,SWAIPAK,TRUE
9409101005,9409101,KANDI BUNDI/AMPUNBUKOR,TRUE
9409101006,9409101,SARWA,TRUE
9409101007,9409101,NAPDORI,TRUE
9409101008,9409101,RAMDORI,TRUE
9409101009,9409101,WOMBRISAUW,TRUE
9409101010,9409101,SWAINOBER,TRUE
9409101011,9409101,YENBEPIOPER,TRUE
9409101012,9409101,BUSDORI,TRUE
9409101013,9409101,INSUSBARI,TRUE
9409101014,9409101,ANDOINA,TRUE
9409101015,9409101,ORKDORI,TRUE
9409101016,9409101,SASWARBO,TRUE
9410030001,9410030,UMBUTU / UYUBUTU / UWIBUTU,TRUE
9410030003,9410030,ENAROTALI,TRUE
9410030006,9410030,OBAIYOWETA,TRUE
9410030007,9410030,KOPAIDAGI,TRUE
9410030008,9410030,WEJATADI,TRUE
9410030009,9410030,KOPO,TRUE
9410030010,9410030,PUGO WOGE,TRUE
9410030012,9410030,PAPATO,TRUE
9410030013,9410030,MADI,TRUE
9410030015,9410030,IPAKIJE,TRUE
9410030018,9410030,TIMIDA,TRUE
9410030019,9410030,AIKAI,TRUE
9410030020,9410030,UWAMANI,TRUE
9410030021,9410030,BADAUWO,TRUE
9410030022,9410030,TOKO,TRUE
9410030023,9410030,DAROUTO,TRUE
9410030024,9410030,DEY,TRUE
9410030025,9410030,AWABUTU,TRUE
9410031001,9410031,UNEBUTU / UWEBUTU,TRUE
9410031002,9410031,WOTAI,TRUE
9410031003,9410031,KENIAPA / UDAUGIDA,TRUE
9410031004,9410031,EPOUTO,TRUE
9410032001,9410032,AYAIGO / KAGUPAIDA,TRUE
9410032002,9410032,KAGUPAGU,TRUE
9410032003,9410032,IBOMOMAIDA / IBUMAIDA,TRUE
9410032004,9410032,KEBO II,TRUE
9410032005,9410032,TOGOWA,TRUE
9410032006,9410032,AWEBUTU,TRUE
9410032007,9410032,PANIBAGATA,TRUE
9410032008,9410032,PUGAIDA / DAUPAIDA,TRUE
9410032009,9410032,KEBO I,TRUE
9410032010,9410032,IPUWA,TRUE
9410032011,9410032,MUJAIYEPA / MUNAYEPA / MUNIYEP,TRUE
